CO_CURSO,TP_SEXO,TP_COR_RACA,TP_TURNO,IN_RESERVA_VAGAS,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,TOTAL_ALUNOS
"107440","1","0","2","0","0","null","null","null","null","null","null","11"
"107440","2","1","2","0","0","null","null","null","null","null","null","8"
"107456","1","2","4","0","0","null","null","null","null","null","null","2"
"107456","1","1","4","0","0","null","null","null","null","null","null","14"
"107456","1","0","4","0","0","null","null","null","null","null","null","2"
"107456","2","1","4","1","0","null","null","null","null","null","null","5"
"107456","2","3","4","0","0","null","null","null","null","null","null","7"
"107456","2","1","4","0","0","null","null","null","null","null","null","8"
"107456","2","2","4","1","0","null","null","null","null","null","null","2"
"107456","2","3","4","1","0","null","null","null","null","null","null","7"
"107456","2","2","4","0","0","null","null","null","null","null","null","2"
"107456","1","1","4","1","0","null","null","null","null","null","null","2"
"107456","1","3","4","0","0","null","null","null","null","null","null","11"
"107456","1","2","4","1","0","null","null","null","null","null","null","2"
"107456","1","3","4","1","0","null","null","null","null","null","null","10"
"107548","2","3","1","1","0","null","null","null","null","null","null","22"
"107548","2","0","3","0","0","null","null","null","null","null","null","9"
"107548","2","3","3","0","0","null","null","null","null","null","null","29"
"107548","2","2","3","0","0","null","null","null","null","null","null","9"
"107548","1","2","1","1","0","null","null","null","null","null","null","5"
"107548","1","1","1","1","1","0","0","0","0","1","0","2"
"107548","1","2","1","0","0","null","null","null","null","null","null","7"
"107548","2","1","1","0","1","1","0","0","0","0","0","2"
"107548","1","2","1","1","1","1","0","0","0","0","0","2"
"107548","2","0","1","0","0","null","null","null","null","null","null","15"
"107548","2","2","3","1","0","null","null","null","null","null","null","10"
"107548","2","3","1","0","0","null","null","null","null","null","null","13"
"107548","1","4","1","0","0","null","null","null","null","null","null","3"
"107548","1","3","1","1","1","0","0","0","0","0","1","2"
"107548","1","3","1","1","0","null","null","null","null","null","null","65"
"107548","1","2","3","1","0","null","null","null","null","null","null","6"
"107548","1","3","1","1","1","1","0","0","0","0","0","4"
"107548","2","0","3","1","0","null","null","null","null","null","null","7"
"107548","2","3","3","1","0","null","null","null","null","null","null","38"
"107548","1","0","3","1","0","null","null","null","null","null","null","13"
"107548","2","2","1","0","0","null","null","null","null","null","null","3"
"107548","1","1","1","1","1","1","0","0","0","0","0","4"
"107548","1","1","1","1","0","null","null","null","null","null","null","17"
"107548","1","3","3","1","1","1","0","0","0","0","0","2"
"107548","1","0","1","0","0","null","null","null","null","null","null","31"
"107548","1","2","3","0","0","null","null","null","null","null","null","8"
"107548","1","3","1","0","1","0","0","0","0","1","0","2"
"107548","1","2","1","0","1","0","0","0","0","1","0","2"
"107548","2","1","1","1","0","null","null","null","null","null","null","9"
"107548","2","0","1","1","0","null","null","null","null","null","null","5"
"107548","1","3","3","0","0","null","null","null","null","null","null","48"
"107548","1","1","1","0","0","null","null","null","null","null","null","58"
"107548","1","1","1","0","1","0","0","0","0","1","0","3"
"107548","1","3","1","0","0","null","null","null","null","null","null","37"
"107548","2","4","3","0","0","null","null","null","null","null","null","2"
"107548","1","0","1","1","1","1","0","0","0","0","0","2"
"107548","1","0","3","0","0","null","null","null","null","null","null","29"
"107548","1","4","3","0","0","null","null","null","null","null","null","4"
"107548","1","1","1","0","1","1","0","0","0","0","0","2"
"107548","1","3","3","1","0","null","null","null","null","null","null","67"
"107548","1","0","1","1","0","null","null","null","null","null","null","12"
"107548","1","1","3","0","0","null","null","null","null","null","null","45"
"107548","2","1","1","0","0","null","null","null","null","null","null","14"
"107548","2","3","1","1","1","1","0","0","0","0","0","4"
"107548","2","1","3","0","0","null","null","null","null","null","null","21"
"107548","1","1","3","1","0","null","null","null","null","null","null","18"
"107548","2","1","3","1","0","null","null","null","null","null","null","4"
"107548","2","2","1","1","0","null","null","null","null","null","null","5"
"107549","2","0","3","1","0","null","null","null","null","null","null","6"
"107549","1","3","3","1","0","null","null","null","null","null","null","39"
"107549","1","3","1","1","1","0","0","0","0","1","0","2"
"107549","2","2","3","0","0","null","null","null","null","null","null","6"
"107549","2","3","1","0","0","null","null","null","null","null","null","18"
"107549","2","1","3","1","0","null","null","null","null","null","null","6"
"107549","2","0","1","0","0","null","null","null","null","null","null","8"
"107549","1","3","1","1","1","1","0","0","0","0","0","2"
"107549","2","3","1","1","0","null","null","null","null","null","null","33"
"107549","1","1","3","0","0","null","null","null","null","null","null","35"
"107549","2","3","3","0","0","null","null","null","null","null","null","23"
"107549","1","0","3","1","0","null","null","null","null","null","null","6"
"107549","1","3","3","0","0","null","null","null","null","null","null","34"
"107549","2","2","3","1","0","null","null","null","null","null","null","5"
"107549","1","1","1","0","0","null","null","null","null","null","null","49"
"107549","1","1","1","0","1","0","0","0","0","1","0","2"
"107549","1","0","1","1","0","null","null","null","null","null","null","10"
"107549","2","3","3","1","0","null","null","null","null","null","null","41"
"107549","1","0","1","0","0","null","null","null","null","null","null","21"
"107549","1","1","1","1","0","null","null","null","null","null","null","11"
"107549","1","1","3","1","0","null","null","null","null","null","null","5"
"107549","1","2","1","1","0","null","null","null","null","null","null","5"
"107549","1","3","1","0","0","null","null","null","null","null","null","28"
"107549","2","0","1","1","0","null","null","null","null","null","null","3"
"107549","2","2","1","0","0","null","null","null","null","null","null","5"
"107549","1","5","3","0","0","null","null","null","null","null","null","3"
"107549","1","0","1","0","1","1","0","0","0","0","0","2"
"107549","2","1","1","1","0","null","null","null","null","null","null","7"
"107549","1","2","1","0","0","null","null","null","null","null","null","7"
"107549","1","3","1","1","0","null","null","null","null","null","null","40"
"107549","1","3","3","1","1","1","0","0","0","0","0","3"
"107549","2","0","3","0","0","null","null","null","null","null","null","11"
"107549","1","1","1","1","1","0","0","0","0","0","1","2"
"107549","2","1","3","0","0","null","null","null","null","null","null","30"
"107549","1","2","3","0","0","null","null","null","null","null","null","7"
"107549","1","2","3","1","0","null","null","null","null","null","null","4"
"107549","2","1","1","0","0","null","null","null","null","null","null","23"
"107549","2","2","1","1","0","null","null","null","null","null","null","7"
"107549","1","0","3","0","0","null","null","null","null","null","null","16"
"107549","1","3","1","1","1","1","0","0","0","0","1","2"
"107552","1","0","1","0","0","null","null","null","null","null","null","8"
"107552","1","3","1","1","0","null","null","null","null","null","null","19"
"107552","1","1","1","0","0","null","null","null","null","null","null","10"
"107552","2","1","1","0","0","null","null","null","null","null","null","14"
"107552","2","3","1","0","0","null","null","null","null","null","null","4"
"107552","1","2","1","0","0","null","null","null","null","null","null","3"
"107552","1","1","1","1","0","null","null","null","null","null","null","4"
"107552","1","0","1","1","0","null","null","null","null","null","null","3"
"107552","1","3","1","0","0","null","null","null","null","null","null","9"
"107552","2","3","1","1","0","null","null","null","null","null","null","6"
"107553","2","3","1","0","1","1","0","0","0","0","0","2"
"107553","2","0","1","0","0","null","null","null","null","null","null","4"
"107553","2","1","1","0","0","null","null","null","null","null","null","7"
"107553","1","2","1","1","0","null","null","null","null","null","null","2"
"107553","2","0","1","1","0","null","null","null","null","null","null","2"
"107553","1","5","1","0","0","null","null","null","null","null","null","2"
"107553","1","1","1","1","0","null","null","null","null","null","null","14"
"107553","1","1","1","0","0","null","null","null","null","null","null","28"
"107553","1","3","1","1","0","null","null","null","null","null","null","43"
"107553","2","3","1","1","0","null","null","null","null","null","null","10"
"107553","1","0","1","1","0","null","null","null","null","null","null","7"
"107553","1","3","1","0","0","null","null","null","null","null","null","20"
"107553","1","3","1","1","1","1","0","0","0","0","0","3"
"107553","1","2","1","0","0","null","null","null","null","null","null","3"
"107553","1","0","1","0","0","null","null","null","null","null","null","16"
"107553","1","1","1","1","1","1","0","0","0","0","0","4"
"107553","2","2","1","0","0","null","null","null","null","null","null","4"
"107553","1","1","1","0","1","1","0","0","0","0","0","2"
"107553","2","3","1","0","0","null","null","null","null","null","null","5"
"109626","1","1","3","0","0","null","null","null","null","null","null","19"
"109626","1","3","4","1","0","null","null","null","null","null","null","23"
"109626","1","3","3","1","0","null","null","null","null","null","null","39"
"109626","1","1","4","0","1","1","0","0","0","0","0","3"
"109626","1","3","3","0","0","null","null","null","null","null","null","37"
"109626","1","2","3","1","1","1","0","0","0","0","0","2"
"109626","1","0","3","1","0","null","null","null","null","null","null","9"
"109626","1","0","3","0","1","1","0","0","0","0","0","6"
"109626","1","1","4","1","1","1","0","0","0","0","0","5"
"109626","2","3","4","1","0","null","null","null","null","null","null","5"
"109626","2","0","3","1","0","null","null","null","null","null","null","3"
"109626","2","0","4","0","1","1","0","0","0","0","0","2"
"109626","1","3","4","0","0","null","null","null","null","null","null","17"
"109626","2","0","4","0","0","null","null","null","null","null","null","8"
"109626","1","2","4","1","0","null","null","null","null","null","null","4"
"109626","2","0","4","1","0","null","null","null","null","null","null","2"
"109626","1","3","4","1","1","1","0","0","0","0","1","2"
"109626","1","3","4","0","1","1","1","0","0","0","0","2"
"109626","2","3","4","1","1","1","0","0","0","0","0","5"
"109626","1","3","3","0","1","1","0","0","0","0","0","8"
"109626","1","1","3","1","1","1","0","0","0","0","0","2"
"109626","1","0","3","1","1","0","0","0","0","1","0","2"
"109626","2","1","3","1","0","null","null","null","null","null","null","4"
"109626","2","3","3","1","0","null","null","null","null","null","null","8"
"109626","2","1","3","0","0","null","null","null","null","null","null","2"
"109626","2","1","3","0","1","1","0","0","0","0","0","2"
"109626","1","0","4","1","1","1","0","0","0","0","0","3"
"109626","1","1","3","0","1","1","0","0","0","0","0","4"
"109626","1","2","4","0","0","null","null","null","null","null","null","3"
"109626","1","3","3","1","1","0","0","0","0","1","0","5"
"109626","1","3","3","1","1","1","0","0","0","0","1","2"
"109626","1","3","4","1","1","0","0","0","0","1","0","2"
"109626","1","0","4","0","0","null","null","null","null","null","null","17"
"109626","1","4","3","0","1","1","0","0","0","0","0","4"
"109626","1","3","4","1","1","0","0","0","0","0","1","2"
"109626","1","2","3","0","0","null","null","null","null","null","null","2"
"109626","1","4","4","0","0","null","null","null","null","null","null","2"
"109626","1","3","4","0","1","1","0","0","0","0","1","2"
"109626","1","1","4","1","0","null","null","null","null","null","null","2"
"109626","1","3","4","0","1","1","0","0","0","0","0","14"
"109626","1","3","4","1","1","1","0","0","0","0","0","15"
"109626","2","0","3","0","0","null","null","null","null","null","null","4"
"109626","1","0","3","0","0","null","null","null","null","null","null","30"
"109626","1","3","3","1","1","1","0","0","0","0","0","18"
"109626","2","1","4","0","0","null","null","null","null","null","null","3"
"109626","1","1","4","0","0","null","null","null","null","null","null","7"
"109626","1","1","3","1","0","null","null","null","null","null","null","2"
"109626","1","0","4","1","0","null","null","null","null","null","null","4"
"109626","1","0","4","0","1","1","0","0","0","0","0","8"
"109626","2","3","3","1","1","0","0","0","0","1","0","2"
"109626","2","3","3","0","1","1","0","0","0","0","0","5"
"109626","1","2","4","1","1","1","0","0","0","0","0","2"
"109626","1","4","4","0","1","1","0","0","0","0","0","3"
"109948","2","0","null","0","0","null","null","null","null","null","null","4"
"109948","2","1","null","0","0","null","null","null","null","null","null","31"
"109948","2","2","null","1","0","null","null","null","null","null","null","8"
"109948","2","4","null","0","0","null","null","null","null","null","null","2"
"109948","1","2","null","1","0","null","null","null","null","null","null","4"
"109948","1","3","null","1","0","null","null","null","null","null","null","23"
"109948","2","3","null","0","0","null","null","null","null","null","null","29"
"109948","1","0","null","0","0","null","null","null","null","null","null","5"
"109948","1","1","null","1","0","null","null","null","null","null","null","4"
"109948","1","3","null","0","0","null","null","null","null","null","null","10"
"109948","2","1","null","1","0","null","null","null","null","null","null","21"
"109948","2","2","null","0","0","null","null","null","null","null","null","7"
"109948","1","1","null","0","0","null","null","null","null","null","null","4"
"109948","2","3","null","1","0","null","null","null","null","null","null","46"
"109948","1","0","null","1","0","null","null","null","null","null","null","2"
"109950","1","2","null","1","0","null","null","null","null","null","null","6"
"109950","2","2","null","0","0","null","null","null","null","null","null","3"
"109950","2","3","null","0","0","null","null","null","null","null","null","12"
"109950","2","2","null","1","0","null","null","null","null","null","null","2"
"109950","1","1","null","1","0","null","null","null","null","null","null","2"
"109950","1","1","null","0","0","null","null","null","null","null","null","18"
"109950","1","3","null","1","0","null","null","null","null","null","null","31"
"109950","2","1","null","0","0","null","null","null","null","null","null","9"
"109950","2","3","null","1","0","null","null","null","null","null","null","9"
"109950","1","0","null","1","0","null","null","null","null","null","null","3"
"109950","1","0","null","0","0","null","null","null","null","null","null","5"
"109950","1","3","null","0","0","null","null","null","null","null","null","27"
"109954","1","4","null","0","0","null","null","null","null","null","null","2"
"109954","1","3","null","0","0","null","null","null","null","null","null","44"
"109954","1","0","null","0","0","null","null","null","null","null","null","7"
"109954","2","1","null","1","0","null","null","null","null","null","null","7"
"109954","2","0","null","0","0","null","null","null","null","null","null","4"
"109954","1","2","null","1","0","null","null","null","null","null","null","3"
"109954","2","2","null","1","0","null","null","null","null","null","null","2"
"109954","2","4","null","0","0","null","null","null","null","null","null","2"
"109954","1","3","null","1","0","null","null","null","null","null","null","68"
"109954","2","3","null","0","0","null","null","null","null","null","null","21"
"109954","2","1","null","0","0","null","null","null","null","null","null","20"
"109954","1","1","null","1","0","null","null","null","null","null","null","16"
"109954","2","2","null","0","0","null","null","null","null","null","null","3"
"109954","2","3","null","1","0","null","null","null","null","null","null","29"
"109954","1","2","null","0","0","null","null","null","null","null","null","3"
"109954","1","1","null","0","0","null","null","null","null","null","null","25"
"109954","1","0","null","1","0","null","null","null","null","null","null","4"
"113604","1","0","4","0","0","null","null","null","null","null","null","25"
"113604","1","2","4","1","1","1","0","0","0","0","0","2"
"113604","1","3","4","1","0","null","null","null","null","null","null","37"
"113604","1","3","4","1","1","1","0","0","0","0","0","11"
"113604","2","0","4","0","0","null","null","null","null","null","null","15"
"113604","2","0","4","1","1","1","0","0","0","0","0","3"
"113604","1","3","4","1","1","1","1","0","0","0","0","3"
"113604","2","1","4","1","0","null","null","null","null","null","null","7"
"113604","1","0","4","0","1","0","0","0","0","1","0","2"
"113604","2","3","4","0","0","null","null","null","null","null","null","34"
"113604","1","3","4","0","0","null","null","null","null","null","null","30"
"113604","1","2","4","0","0","null","null","null","null","null","null","3"
"113604","2","1","4","0","1","1","0","0","0","0","0","2"
"113604","2","3","4","1","0","null","null","null","null","null","null","31"
"113604","2","2","4","1","0","null","null","null","null","null","null","4"
"113604","1","3","4","0","1","0","0","1","0","0","1","2"
"113604","2","0","4","1","0","null","null","null","null","null","null","7"
"113604","1","1","4","0","0","null","null","null","null","null","null","34"
"113604","2","1","4","1","1","1","0","0","0","0","0","2"
"113604","2","3","4","0","1","1","0","0","0","0","1","2"
"113604","1","1","4","0","1","0","0","0","0","1","0","4"
"113604","1","0","4","1","0","null","null","null","null","null","null","7"
"113604","1","1","4","1","1","1","1","0","0","0","0","2"
"113604","1","2","4","1","0","null","null","null","null","null","null","4"
"113604","1","3","4","0","1","1","0","0","0","0","0","2"
"113604","1","1","4","1","1","1","0","0","0","0","0","3"
"113604","2","3","4","1","1","0","0","0","0","0","1","2"
"113604","1","1","4","1","0","null","null","null","null","null","null","12"
"113604","2","3","4","1","1","1","0","0","0","0","0","13"
"113604","2","1","4","0","0","null","null","null","null","null","null","33"
"113604","2","3","4","0","1","1","0","0","0","0","0","2"
"113604","1","1","4","0","1","0","0","0","0","0","1","3"
"113609","2","0","4","0","1","0","0","0","0","1","0","4"
"113609","2","2","4","0","0","null","null","null","null","null","null","5"
"113609","2","3","4","1","1","0","0","0","0","0","1","3"
"113609","2","3","4","1","1","1","1","0","0","0","0","5"
"113609","2","1","4","0","1","0","0","0","0","0","1","2"
"113609","1","3","4","1","1","1","1","0","0","0","0","2"
"113609","2","3","4","0","1","1","0","0","0","0","0","3"
"113609","2","1","4","1","1","0","0","0","0","1","0","2"
"113609","1","1","4","0","0","null","null","null","null","null","null","13"
"113609","2","3","4","0","0","null","null","null","null","null","null","45"
"113609","2","1","4","0","1","0","0","1","0","0","0","5"
"113609","1","0","4","0","0","null","null","null","null","null","null","9"
"113609","1","1","4","1","0","null","null","null","null","null","null","11"
"113609","2","0","4","1","0","null","null","null","null","null","null","6"
"113609","2","1","4","0","1","0","0","0","0","1","0","7"
"113609","1","3","4","1","0","null","null","null","null","null","null","15"
"113609","1","3","4","0","0","null","null","null","null","null","null","12"
"113609","2","3","4","1","1","0","1","0","0","0","0","2"
"113609","2","3","4","1","1","1","0","0","0","0","0","11"
"113609","2","1","4","0","0","null","null","null","null","null","null","84"
"113609","2","2","4","1","0","null","null","null","null","null","null","4"
"113609","1","0","4","1","0","null","null","null","null","null","null","3"
"113609","1","3","4","1","1","1","0","0","0","0","0","2"
"113609","1","3","4","0","1","1","0","0","0","0","0","2"
"113609","2","3","4","0","1","0","0","0","0","1","1","2"
"113609","2","1","4","1","0","null","null","null","null","null","null","30"
"113609","2","3","4","1","0","null","null","null","null","null","null","78"
"113609","2","3","4","0","1","0","0","1","0","0","0","2"
"113609","1","2","4","0","0","null","null","null","null","null","null","3"
"113609","2","0","4","0","0","null","null","null","null","null","null","50"
"113609","2","1","4","0","1","0","0","0","0","1","1","3"
"113609","2","3","4","1","1","0","0","0","0","1","0","3"
"113609","2","1","4","1","1","1","0","0","0","0","0","3"
"113615","1","0","4","0","0","null","null","null","null","null","null","26"
"113615","1","1","4","1","0","null","null","null","null","null","null","11"
"113615","2","3","4","1","1","1","0","0","0","0","1","2"
"113615","2","3","4","0","1","0","0","0","0","1","0","2"
"113615","1","3","4","1","1","1","1","0","0","0","0","2"
"113615","1","0","4","1","0","null","null","null","null","null","null","7"
"113615","1","1","4","0","0","null","null","null","null","null","null","37"
"113615","2","0","4","0","0","null","null","null","null","null","null","25"
"113615","1","3","4","0","0","null","null","null","null","null","null","32"
"113615","1","2","4","1","1","1","0","0","0","0","0","2"
"113615","1","3","4","1","0","null","null","null","null","null","null","45"
"113615","2","3","4","0","0","null","null","null","null","null","null","34"
"113615","1","1","4","1","1","1","0","0","0","0","0","5"
"113615","2","0","4","1","0","null","null","null","null","null","null","4"
"113615","2","3","4","1","0","null","null","null","null","null","null","36"
"113615","1","3","4","1","1","1","0","0","0","0","0","5"
"113615","2","1","4","1","0","null","null","null","null","null","null","14"
"113615","2","3","4","1","1","1","1","0","0","0","0","4"
"113615","2","2","4","0","0","null","null","null","null","null","null","2"
"113615","1","3","4","0","1","0","0","0","0","1","0","2"
"113615","2","1","4","0","0","null","null","null","null","null","null","52"
"113615","2","2","4","1","0","null","null","null","null","null","null","4"
"113615","2","3","4","1","1","0","0","0","0","1","0","2"
"113617","1","3","4","1","0","null","null","null","null","null","null","20"
"113617","1","0","4","0","0","null","null","null","null","null","null","11"
"113617","2","0","4","1","1","1","0","0","0","0","0","2"
"113617","1","3","4","1","1","0","0","0","0","1","0","2"
"113617","2","3","4","1","1","1","0","0","0","0","0","5"
"113617","2","3","4","1","1","1","0","1","0","0","0","2"
"113617","2","1","4","0","0","null","null","null","null","null","null","35"
"113617","2","3","4","0","0","null","null","null","null","null","null","35"
"113617","2","0","4","0","1","0","0","0","0","1","0","2"
"113617","2","0","4","0","0","null","null","null","null","null","null","32"
"113617","2","2","4","0","0","null","null","null","null","null","null","6"
"113617","2","2","4","1","0","null","null","null","null","null","null","2"
"113617","1","0","4","1","0","null","null","null","null","null","null","7"
"113617","1","3","4","0","0","null","null","null","null","null","null","13"
"113617","1","1","4","0","0","null","null","null","null","null","null","19"
"113617","2","1","4","1","0","null","null","null","null","null","null","16"
"113617","2","3","4","1","0","null","null","null","null","null","null","39"
"113617","2","3","4","1","1","0","0","0","0","1","0","2"
"113617","2","4","4","0","0","null","null","null","null","null","null","2"
"113617","1","1","4","1","0","null","null","null","null","null","null","10"
"113617","2","0","4","1","0","null","null","null","null","null","null","9"
"113621","2","3","3","1","0","null","null","null","null","null","null","59"
"113621","2","2","3","1","0","null","null","null","null","null","null","7"
"113621","1","2","3","0","0","null","null","null","null","null","null","7"
"113621","1","2","3","1","0","null","null","null","null","null","null","9"
"113621","2","3","3","1","1","1","0","0","0","0","0","3"
"113621","1","3","3","0","1","0","0","0","0","1","0","2"
"113621","2","1","3","1","1","0","0","0","0","0","1","2"
"113621","1","5","3","1","0","null","null","null","null","null","null","2"
"113621","2","2","3","0","0","null","null","null","null","null","null","12"
"113621","1","1","3","0","1","0","0","0","0","0","1","4"
"113621","1","3","3","1","1","0","0","0","0","0","1","2"
"113621","2","0","3","0","0","null","null","null","null","null","null","32"
"113621","1","0","3","0","0","null","null","null","null","null","null","31"
"113621","2","3","3","0","0","null","null","null","null","null","null","49"
"113621","1","3","3","1","0","null","null","null","null","null","null","74"
"113621","1","0","3","1","0","null","null","null","null","null","null","12"
"113621","1","3","3","0","1","0","0","0","0","0","1","2"
"113621","2","2","3","1","1","0","0","0","0","0","1","2"
"113621","2","1","3","1","0","null","null","null","null","null","null","13"
"113621","2","3","3","0","1","0","0","0","0","1","0","3"
"113621","2","0","3","1","0","null","null","null","null","null","null","10"
"113621","2","4","3","0","0","null","null","null","null","null","null","3"
"113621","1","4","3","0","0","null","null","null","null","null","null","4"
"113621","2","3","3","1","1","0","0","0","0","1","0","2"
"113621","1","3","3","0","0","null","null","null","null","null","null","51"
"113621","1","1","3","0","0","null","null","null","null","null","null","40"
"113621","2","1","3","0","0","null","null","null","null","null","null","58"
"113621","1","1","3","1","0","null","null","null","null","null","null","8"
"113621","1","1","3","0","1","0","0","0","0","1","0","2"
"113699","2","1","null","1","0","null","null","null","null","null","null","5"
"113699","2","1","null","0","0","null","null","null","null","null","null","5"
"113699","2","3","null","1","0","null","null","null","null","null","null","19"
"113699","2","4","null","0","0","null","null","null","null","null","null","2"
"113699","2","3","null","0","0","null","null","null","null","null","null","9"
"113699","1","1","null","0","0","null","null","null","null","null","null","8"
"113699","1","1","null","1","0","null","null","null","null","null","null","13"
"113699","1","2","null","0","0","null","null","null","null","null","null","3"
"113699","1","3","null","1","0","null","null","null","null","null","null","24"
"113699","1","3","null","0","0","null","null","null","null","null","null","14"
"113699","2","2","null","0","0","null","null","null","null","null","null","2"
"113701","1","0","null","0","0","null","null","null","null","null","null","4"
"113701","2","0","null","0","0","null","null","null","null","null","null","8"
"113701","1","2","null","1","0","null","null","null","null","null","null","2"
"113701","2","1","null","1","0","null","null","null","null","null","null","4"
"113701","2","3","null","1","0","null","null","null","null","null","null","26"
"113701","1","3","null","0","0","null","null","null","null","null","null","8"
"113701","2","2","null","0","0","null","null","null","null","null","null","2"
"113701","2","2","null","1","0","null","null","null","null","null","null","4"
"113701","1","3","null","1","0","null","null","null","null","null","null","12"
"113701","2","3","null","0","0","null","null","null","null","null","null","24"
"113701","2","0","null","1","0","null","null","null","null","null","null","2"
"113701","2","1","null","0","0","null","null","null","null","null","null","18"
"113701","1","1","null","0","0","null","null","null","null","null","null","10"
"113709","1","0","4","0","0","null","null","null","null","null","null","37"
"113709","2","0","4","1","0","null","null","null","null","null","null","5"
"113709","1","3","4","0","1","0","0","0","0","1","0","5"
"113709","1","1","4","0","1","0","0","0","0","0","1","6"
"113709","2","2","4","0","0","null","null","null","null","null","null","3"
"113709","1","0","4","1","0","null","null","null","null","null","null","14"
"113709","2","3","4","1","0","null","null","null","null","null","null","46"
"113709","1","3","4","1","1","1","0","0","0","0","0","2"
"113709","1","1","4","0","0","null","null","null","null","null","null","77"
"113709","1","1","4","1","0","null","null","null","null","null","null","19"
"113709","2","3","4","0","1","0","0","0","0","1","0","4"
"113709","2","1","4","1","1","1","0","0","0","0","0","2"
"113709","2","0","4","0","1","0","0","0","0","1","0","2"
"113709","1","1","4","1","1","0","0","0","0","1","0","2"
"113709","1","3","4","1","1","0","0","0","0","1","0","6"
"113709","2","2","4","1","0","null","null","null","null","null","null","3"
"113709","1","3","4","1","1","0","0","0","0","1","1","2"
"113709","1","4","4","0","0","null","null","null","null","null","null","2"
"113709","1","3","4","1","1","0","0","0","0","0","1","3"
"113709","2","3","4","1","1","1","0","0","0","0","0","3"
"113709","1","3","4","1","0","null","null","null","null","null","null","65"
"113709","1","2","4","1","0","null","null","null","null","null","null","4"
"113709","1","1","4","0","1","0","0","0","0","1","0","6"
"113709","1","3","4","0","0","null","null","null","null","null","null","65"
"113709","2","0","4","0","0","null","null","null","null","null","null","13"
"113709","2","1","4","0","0","null","null","null","null","null","null","28"
"113709","2","3","4","0","0","null","null","null","null","null","null","22"
"113709","2","1","4","1","1","0","0","0","0","1","0","4"
"113709","1","1","4","1","1","0","0","0","0","1","1","2"
"113709","2","1","4","0","1","0","1","0","0","1","0","2"
"113709","1","2","4","0","0","null","null","null","null","null","null","6"
"113709","2","1","4","1","0","null","null","null","null","null","null","10"
"116826","2","3","3","1","0","null","null","null","null","null","null","29"
"116826","1","1","3","1","0","null","null","null","null","null","null","5"
"116826","1","4","3","0","0","null","null","null","null","null","null","2"
"116826","1","1","3","0","0","null","null","null","null","null","null","16"
"116826","2","1","3","1","0","null","null","null","null","null","null","7"
"116826","1","0","3","1","0","null","null","null","null","null","null","7"
"116826","2","2","3","0","0","null","null","null","null","null","null","4"
"116826","2","3","3","0","0","null","null","null","null","null","null","31"
"116826","1","2","3","1","0","null","null","null","null","null","null","5"
"116826","2","0","3","0","0","null","null","null","null","null","null","20"
"116826","1","3","3","0","0","null","null","null","null","null","null","18"
"116826","1","3","3","0","1","1","0","0","0","0","1","2"
"116826","2","1","3","0","0","null","null","null","null","null","null","14"
"116826","1","0","3","0","0","null","null","null","null","null","null","21"
"116826","2","2","3","1","0","null","null","null","null","null","null","7"
"116826","2","0","3","1","0","null","null","null","null","null","null","4"
"116826","1","3","3","1","0","null","null","null","null","null","null","33"
"116826","1","2","3","0","0","null","null","null","null","null","null","5"
"116830","1","0","3","0","0","null","null","null","null","null","null","23"
"116830","1","3","3","1","1","1","0","0","0","0","0","2"
"116830","1","3","3","0","0","null","null","null","null","null","null","21"
"116830","2","1","3","0","0","null","null","null","null","null","null","38"
"116830","2","1","3","1","0","null","null","null","null","null","null","13"
"116830","1","3","3","1","0","null","null","null","null","null","null","33"
"116830","2","5","3","0","0","null","null","null","null","null","null","2"
"116830","2","2","3","0","0","null","null","null","null","null","null","6"
"116830","2","0","3","0","0","null","null","null","null","null","null","20"
"116830","1","2","3","1","0","null","null","null","null","null","null","7"
"116830","2","3","3","0","0","null","null","null","null","null","null","41"
"116830","1","4","3","0","0","null","null","null","null","null","null","2"
"116830","2","3","3","1","0","null","null","null","null","null","null","33"
"116830","2","0","3","1","0","null","null","null","null","null","null","4"
"116830","1","1","3","1","0","null","null","null","null","null","null","11"
"116830","1","2","3","0","0","null","null","null","null","null","null","7"
"116830","1","1","3","0","0","null","null","null","null","null","null","32"
"116830","2","2","3","1","0","null","null","null","null","null","null","7"
"116830","1","0","3","1","0","null","null","null","null","null","null","5"
"122288","2","3","4","1","1","1","0","0","0","0","0","4"
"122288","2","2","4","1","0","null","null","null","null","null","null","5"
"122288","1","3","4","0","0","null","null","null","null","null","null","19"
"122288","2","3","4","1","1","1","0","0","0","0","1","2"
"122288","1","1","4","1","0","null","null","null","null","null","null","12"
"122288","1","0","4","0","0","null","null","null","null","null","null","16"
"122288","1","2","4","0","0","null","null","null","null","null","null","5"
"122288","1","3","4","1","0","null","null","null","null","null","null","27"
"122288","2","1","4","0","0","null","null","null","null","null","null","54"
"122288","2","0","4","1","0","null","null","null","null","null","null","6"
"122288","1","1","4","0","0","null","null","null","null","null","null","30"
"122288","2","2","4","0","0","null","null","null","null","null","null","16"
"122288","1","0","4","1","0","null","null","null","null","null","null","6"
"122288","2","1","4","0","1","0","0","0","0","0","1","2"
"122288","2","1","4","1","0","null","null","null","null","null","null","14"
"122288","1","2","4","1","0","null","null","null","null","null","null","4"
